LINK_ID,F_NODE,T_NODE,ROAD_NAME,smooth,slow,start_lat,start_lon,start_name,end_lat,end_lon,end_name,avg_speeds_avgs,jam_value0,jam_value1,jam_value2,jam_value3,jam_value4,total_jam
1860230300,1860029200,1865803000,한빛아파트길,25,15,36.36326593164273,127.35650029318123,꼬꼬망어린이집,36.36350179269192,127.35296065016104,한빛아파트126동삼거리,30.0,0.0,0.0,0.0,0.0,0.0,0.0
1860232200,1865803800,1865784000,구룡달전로,25,15,36.4402385293275,127.38418566271764,구즉동주민센터,36.44019301637669,127.38350705639348,구즉파출소,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860232300,1865784000,1865803800,구룡달전로,25,15,36.44019301637669,127.38350705639348,구즉파출소,36.4402385293275,127.38418566271764,구즉동주민센터,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860232400,1860006900,1865803900,금남구즉로,25,15,36.443210025454505,127.38397773013651,봉산교,36.44138642950297,127.38560022339865,바구니교차로,49.2,0.0,0.0,0.0,0.0,0.0,0.0
1860232500,1865803800,1860006700,구룡고개길,25,15,36.4402385293275,127.38418566271764,구즉동주민센터,36.43795093162793,127.38566201275071,천사나라어린이집,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860232600,1865803900,1860006900,금남구즉로,25,15,36.44138642950297,127.38560022339865,바구니교차로,36.443210025454505,127.38397773013651,봉산교,56.4,0.0,0.0,0.0,0.0,0.0,0.0
1860232700,1865803900,1865803800,구룡달전로,25,15,36.44138642950297,127.38560022339865,바구니교차로,36.4402385293275,127.38418566271764,구즉동주민센터,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860232800,1865803800,1865803900,구룡달전로,25,15,36.4402385293275,127.38418566271764,구즉동주민센터,36.44138642950297,127.38560022339865,바구니교차로,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860232900,1860006700,1865803800,구룡고개길,25,15,36.43795093162793,127.38566201275071,천사나라어린이집,36.4402385293275,127.38418566271764,구즉동주민센터,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860233000,1865803900,1860006701,금남구즉로,25,15,36.44138642950297,127.38560022339865,바구니교차로,36.43904402544839,127.38756782441973,송강별어린이집,49.2,0.0,0.0,0.0,0.0,0.0,0.0
1860233100,1860006701,1865803900,금남구즉로,25,15,36.43904402544839,127.38756782441973,송강별어린이집,36.44138642950297,127.38560022339865,바구니교차로,57.6,0.0,0.0,0.0,0.0,0.0,0.0
1860233200,1860006400,1865804000,테크노2로,25,15,36.43417243201598,127.38872713771448,송강동네거리,36.43341001065054,127.39025618634541,NCD,37.2,0.0,0.0,0.0,0.0,0.0,0.0
1860233300,1865804000,1860006400,테크노2로,25,15,36.43341001065054,127.39025618634541,NCD,36.43417243201598,127.38872713771448,송강동네거리,33.6,0.0,0.0,0.0,0.0,0.0,0.0
1860233400,1865804000,1865804100,테크노2로,25,15,36.43341001065054,127.39025618634541,NCD,36.43287332981146,127.3915061044213,웅진에너지,37.2,0.0,0.0,0.0,0.0,0.0,0.0
1860233500,1865804100,1865804000,테크노2로,25,15,36.43287332981146,127.3915061044213,웅진에너지,36.43341001065054,127.39025618634541,NCD,33.6,0.0,0.0,0.0,0.0,0.0,0.0
1860233800,1865804300,1860054900,배울1로,25,15,36.41670527547651,127.394605383096,우림필유1단지,36.417071682256456,127.39324866894907,스터디빌영어교습소,52.8,0.0,0.0,0.0,0.0,0.0,0.0
1860233900,1860054900,1865804300,배울1로,25,15,36.417071682256456,127.39324866894907,스터디빌영어교습소,36.41670527547651,127.394605383096,우림필유1단지,57.6,0.0,0.0,0.0,0.0,0.0,0.0
1860234400,1860055100,1865804300,용산1로,25,15,36.41877230666814,127.39615810545641,예인유치원,36.41670527547651,127.394605383096,우림필유1단지,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860234500,1865804300,1860055100,용산1로,25,15,36.41670527547651,127.394605383096,우림필유1단지,36.41877230666814,127.39615810545641,예인유치원,36.0,0.0,0.0,0.0,0.0,0.0,0.0
