LINK_ID,F_NODE,T_NODE,ROAD_NAME,smooth,slow,start_lat,start_lon,start_name,end_lat,end_lon,end_name
1830191400,1830073200,1830072800,경부고속도로,80,40,36.34511060569624,127.48338784096696,비룡JCT교,36.34531621795728,127.48111567232105,비룡JCT교
1830191500,1830073300,1830073000,통영대전고속도로,80,40,36.346454361857326,127.48955925892969,비룡IC,36.33908811326091,127.48172971267479,비룡JC
1830191600,1830073100,1830073300,경부고속도로,80,40,36.34159232977797,127.482159554754,비룡JC,36.346454361857326,127.48955925892969,비룡IC
1830191700,1830073300,1830073200,경부고속도로,80,40,36.346454361857326,127.48955925892969,비룡IC,36.34511060569624,127.48338784096696,비룡JCT교
1830191800,1830073200,1830073300,경부고속도로,80,40,36.34511060569624,127.48338784096696,비룡JCT교,36.346454361857326,127.48955925892969,비룡IC
1830191900,1830073400,1830073300,경부고속도로,80,40,36.349474794489545,127.49463555039198,신상1교,36.346454361857326,127.48955925892969,비룡IC
1830192000,1830073300,1830073400,경부고속도로,80,40,36.346454361857326,127.48955925892969,비룡IC,36.349474794489545,127.49463555039198,신상1교
1830192100,1830073500,1830073400,경부고속도로,80,40,36.35091333968938,127.49771871183106,신상2교,36.349474794489545,127.49463555039198,신상1교
1830447500,1830166200,1830016901,동서대로1683번길,25,15,36.35367190112504,127.43644503606704,용전동233,36.35469630283739,127.43776370951174,용전동226
1830447600,1830016901,1830166200,동서대로1683번길,25,15,36.35469630283739,127.43776370951174,용전동226,36.35367190112504,127.43644503606704,용전동233
1830447700,1830167600,1830005800,석천로,25,15,36.276497529263054,127.4661556061655,낭월동909,36.276784431282756,127.46623569946071,세븐일레븐대전낭월석천점
1830447800,1830005800,1830167600,석천로,25,15,36.276784431282756,127.46623569946071,세븐일레븐대전낭월석천점,36.276497529263054,127.4661556061655,낭월동909
1830447900,1830167900,1830167800,석천로,25,15,36.274747735006436,127.46726802358907,구도동909,36.27489771807303,127.46733051626936,낭월동909
1830448000,1830167800,1830167900,석천로,25,15,36.27489771807303,127.46733051626936,낭월동909,36.274747735006436,127.46726802358907,구도동909
1830448100,1830168100,1830167600,석천로,25,15,36.27682248303544,127.4647432284182,속성변화점,36.276497529263054,127.4661556061655,낭월동909
1830448200,1830167600,1830168100,석천로,25,15,36.276497529263054,127.4661556061655,낭월동909,36.27682248303544,127.4647432284182,속성변화점
1830448300,1830168400,1830001400,안골로,25,15,36.270039965027685,127.47195515103674,구도동409,36.272483212975395,127.47251444888428,구도교
1830448400,1830001400,1830168400,안골로,25,15,36.272483212975395,127.47251444888428,구도교,36.270039965027685,127.47195515103674,구도동409
1830448500,1830169200,1830169100,물류로13번길,25,15,36.27289796032786,127.46983031257679,속성변화점,36.27252300188915,127.46965533127735,구도동350
1830448600,1830169100,1830169200,물류로13번길,25,15,36.27252300188915,127.46965533127735,구도동350,36.27289796032786,127.46983031257679,속성변화점
1860601300,1865942300,1865787901,지족북로,25,15,36.38880680239754,127.30343206346262,지족동1112,36.38872823391032,127.30294560962774,지족동1108
1830464900,1830045302,1830018303,은어송로,25,15,36.30603088161967,127.45768509101269,가오동725,36.30780315323553,127.4581088843458,가오동698
1830465000,1830018303,1830045302,은어송로,25,15,36.30780315323553,127.4581088843458,가오동698,36.30603088161967,127.45768509101269,가오동725
1830465100,1830170800,1830018501,은어송로77번길,25,15,36.30849382915493,127.45625619101948,대전가오중학교,36.30989977271835,127.45613797720866,가오고네거리
1830465200,1830018501,1830170800,은어송로77번길,25,15,36.30989977271835,127.45613797720866,가오고네거리,36.30849382915493,127.45625619101948,대전가오중학교
1830465300,1830170800,1830018302,은어송로77번길,25,15,36.30849382915493,127.45625619101948,대전가오중학교,36.3073385715626,127.45744960337869,은어송네거리
1830465400,1830018302,1830170800,은어송로77번길,25,15,36.3073385715626,127.45744960337869,은어송네거리,36.30849382915493,127.45625619101948,대전가오중학교
1830465500,1830170900,1830018502,신기로101번길,25,15,36.31080190364261,127.45688111443951,가오동685,36.310623906897604,127.45720394762951,가오동689
1830465600,1830018502,1830170900,신기로101번길,25,15,36.310623906897604,127.45720394762951,가오동689,36.31080190364261,127.45688111443951,가오동685
1830465700,1830018504,1830018304,신기로,25,15,36.31154193958489,127.45849463802429,가오초등학교,36.309568928969824,127.4606147916992,가오동698
1830465800,1830018304,1830018504,신기로,25,15,36.309568928969824,127.4606147916992,가오동698,36.31154193958489,127.45849463802429,가오초등학교
1830465900,1830170900,1830018503,신기로101번길,25,15,36.31080190364261,127.45688111443951,가오동685,36.31094982908015,127.45555334949358,가오동680
1830471000,1830009001,1830173000,열두칸1길,25,15,36.33069582303713,127.43861046425222,신안동235-13,36.33012458439449,127.43692021002451,신안동321-1
1830471100,1830173100,1830044701,백룡로57번길,25,15,36.33517410190153,127.4521688095933,자양동332,36.33330784782722,127.45212762777278,자양동99-5
1830471200,1830044701,1830173100,백룡로57번길,25,15,36.33330784782722,127.45212762777278,자양동99-5,36.33517410190153,127.4521688095933,자양동332
1830471300,1830173200,1830044700,대학로,25,15,36.33109124607192,127.45434365371919,용운동757,36.332765455844616,127.4551429793624,용수골네거리
1830471400,1830044700,1830173200,대학로,25,15,36.332765455844616,127.4551429793624,용수골네거리,36.33109124607192,127.45434365371919,용운동757
1830471500,1830014900,1830014101,옛신탄진로,25,15,36.34626560859081,127.4227973204785,동산지하차도,36.34457347928522,127.4206083969038,오정동766
1830471600,1830014101,1830014900,옛신탄진로,25,15,36.34457347928522,127.4206083969038,오정동766,36.34626560859081,127.4227973204785,동산지하차도
1830471900,1830173500,1830173400,대전로900번길,25,15,36.34017339682961,127.42964576442743,대동천1교,36.339856768028376,127.429945740727,대동천1교
